strategy,symbol,entry_time,entry_price,tp_price,sl_price,outcome,hit_time,hit_price,realized_pnl_usd,final_price,final_unrealized_pnl_usd
TP 10% / SL 5%,ZETRIX,2025-09-23 10:00:20.163097+00:00,14.384535506349525,15.822989056984479,13.665308731032049,no_hit,,,-0.23284191013187916,14.0496032339837,-0.23284191013187916
TP 12% / SL 6%,ALGO,2025-09-23 10:00:20.163097+00:00,0.21305624905858864,0.2386229989456193,0.2002728741150733,no_hit,,,0.01993975833458364,0.21348107807037875,0.01993975833458364
TP 12% / SL 6%,APT,2025-09-23 10:00:20.163097+00:00,4.262954311006833,4.7745088283276536,4.007177052346423,no_hit,,,0.02913050510847547,4.2753725122402315,0.02913050510847547
TP 12% / SL 6%,ARB,2025-09-23 10:00:20.163097+00:00,0.4360607052784293,0.48838798991184085,0.4098970629617235,no_hit,,,-0.06531341172119362,0.43321264404050086,-0.06531341172119362
TP 12% / SL 6%,BGB,2025-09-23 10:00:20.163097+00:00,5.144799814025732,5.76217579170882,4.8361118251841875,no_hit,,,0.19280065431127896,5.243991891070203,0.19280065431127896
TP 12% / SL 6%,CBBTC,2025-09-23 10:00:20.163097+00:00,112760.1910500108,126291.41397601212,105994.57958701016,no_hit,,,-0.08245827269027453,111830.38999178988,-0.08245827269027453
TP 12% / SL 6%,CNX,2025-09-23 10:00:20.163097+00:00,57.63531723012122,64.55155529773577,54.17719819631394,no_hit,,,-0.07731903712725466,57.18968650684553,-0.07731903712725466
TP 12% / SL 6%,DOGE,2025-09-23 10:00:20.163097+00:00,0.24011896802991672,0.2689332441935068,0.2257118299481217,no_hit,,,-0.056854125964406435,0.2387537926244351,-0.056854125964406435
TP 12% / SL 6%,ETC,2025-09-23 10:00:20.163097+00:00,18.62549207712627,20.860551126381427,17.507962552498693,no_hit,,,0.13609949390848597,18.87898408167561,0.13609949390848597
TP 12% / SL 6%,FLR,2025-09-23 10:00:20.163097+00:00,0.02369964,0.026543596800000003,0.0222776616,no_hit,,,-0.07691256069712449,0.02351736,-0.07691256069712449
TP 12% / SL 6%,HBAR,2025-09-23 10:00:20.163097+00:00,0.22158655842908648,0.2481769454405769,0.20829136492334127,no_hit,,,-0.07309963304635933,0.2199667688181693,-0.07309963304635933
TP 12% / SL 6%,ICP,2025-09-23 10:00:20.163097+00:00,4.3269519130929055,4.846186142664054,4.067334798307331,no_hit,,,-0.0028685943934585027,4.325710686093039,-0.0028685943934585027
TP 12% / SL 6%,INSURANCE,2025-09-23 10:00:20.163097+00:00,115.12340928096523,128.9382183946811,108.21600472410731,no_hit,,,0.06044015523595499,115.81921695378863,0.06044015523595499
TP 12% / SL 6%,L1X,2025-09-23 10:00:20.163097+00:00,17.268180245387512,19.340361874834016,16.23208943066426,no_hit,,,-0.02559511408564648,17.223982141044292,-0.02559511408564648
TP 12% / SL 6%,LEO,2025-09-23 10:00:20.163097+00:00,9.484196231309511,10.622299779066653,8.915144457430939,no_hit,,,0.013071901480934392,9.496593879185664,0.013071901480934392
TP 12% / SL 6%,LINK,2025-09-23 10:00:20.163097+00:00,21.53569303431039,24.11997619842764,20.243551452251765,no_hit,,,0.05708337286903276,21.65862603385745,0.05708337286903276
TP 12% / SL 6%,LSETH,2025-09-23 10:00:20.163097+00:00,4530.787884457101,5074.482430591954,4258.940611389675,no_hit,,,-0.060170417355828495,4503.52594466125,-0.060170417355828495
TP 12% / SL 6%,MRS,2025-09-24 01:05:58.767496+00:00,19.818487540499998,22.19670604536,18.629378288069997,tp,2025-09-24 03:06:44.293854+00:00,24.926195528309098,1.2,23.609454963738116,0.0
TP 12% / SL 6%,MYX,2025-09-23 10:00:20.163097+00:00,9.226760513332975,10.333971774932932,8.673154882532996,no_hit,,,-0.56596236977705,8.70456058878385,-0.56596236977705
TP 12% / SL 6%,NEAR,2025-09-23 10:00:20.163097+00:00,2.9659542541372454,3.3218687646337153,2.7879969988890108,no_hit,,,0.00956224254707925,2.9687903715334056,0.00956224254707925
TP 12% / SL 6%,OKB,2025-09-23 10:00:20.163097+00:00,183.56287434293898,205.59041926409168,172.54910188236263,no_hit,,,-0.16332852174098825,180.56476905164308,-0.16332852174098825
TP 12% / SL 6%,PENGU,2025-09-23 10:00:20.163097+00:00,0.03052663332236611,0.034189829321050046,0.028695035323024143,no_hit,,,-0.31652728575159433,0.02956038208349984,-0.31652728575159433
TP 12% / SL 6%,PEPE,2025-09-23 10:00:20.163097+00:00,9.621446700679396e-06,1.0776020304760924e-05,9.044159898638631e-06,no_hit,,,0.00026090587485560893,9.621697729876278e-06,0.00026090587485560893
TP 12% / SL 6%,POL,2025-09-23 10:00:20.163097+00:00,0.2269432786663184,0.25417647210627664,0.21332668194633927,no_hit,,,-0.12118951113249489,0.22419296416668072,-0.12118951113249489
TP 12% / SL 6%,PUMP,2025-09-23 10:00:20.163097+00:00,0.00562369,0.0062985328,0.0052862685999999996,no_hit,,,0.4150833349633437,0.00585712,0.4150833349633437
TP 12% / SL 6%,RYO,2025-09-23 10:00:20.163097+00:00,6.675132195507821,7.476148058968761,6.274624263777351,no_hit,,,0.04679738631223236,6.706370069511661,0.04679738631223236
TP 12% / SL 6%,SEI,2025-09-23 10:00:20.163097+00:00,0.28846148829519425,0.3230768668906176,0.2711537989974826,no_hit,,,0.07108507377353754,0.2905120189128231,0.07108507377353754
TP 12% / SL 6%,SHIB,2025-09-23 10:00:20.163097+00:00,1.2088276419813053e-05,1.353886959019062e-05,1.1362979834624269e-05,no_hit,,,0.020755383686762024,1.2113366101333538e-05,0.020755383686762024
TP 12% / SL 6%,STETH,2025-09-23 10:00:20.163097+00:00,4185.830180880786,4688.129802586482,3934.680370027939,no_hit,,,-0.05622793418306282,4162.294122489582,-0.05622793418306282
TP 12% / SL 6%,SUI,2025-09-23 10:00:20.163097+00:00,3.3636717545544768,3.7673123651010143,3.1618514492812078,no_hit,,,-0.07669847811978907,3.337872904107592,-0.07669847811978907
TP 12% / SL 6%,SUSDE,2025-09-23 10:00:20.163097+00:00,1.1973819426883159,1.341067775810914,1.1255390261270168,no_hit,,,-0.010205055550675343,1.196160007764265,-0.010205055550675343
TP 12% / SL 6%,SUSDS,2025-09-23 10:00:20.163097+00:00,1.068,1.1961600000000001,1.00392,no_hit,,,0.05617977528089893,1.074,0.05617977528089893
TP 12% / SL 6%,T99,2025-09-23 10:00:20.163097+00:00,0.16970172501119615,0.1900659320125397,0.15951962151052437,no_hit,,,-0.009154026610780306,0.16954637960053137,-0.009154026610780306
TP 12% / SL 6%,TAO,2025-09-23 10:00:20.163097+00:00,316.73600504439395,354.74432564972125,297.7318447417303,no_hit,,,-0.22555293006253777,309.59193164498737,-0.22555293006253777
TP 12% / SL 6%,UNI,2025-09-23 10:00:20.163097+00:00,8.204094226053533,9.188585533179957,7.711848572490321,no_hit,,,-0.17050734537649315,8.064208393283232,-0.17050734537649315
TP 12% / SL 6%,USDTB,2025-09-23 10:00:20.163097+00:00,0.999941,1.11993392,0.9399445399999999,no_hit,,,0.0005900348120542237,1.0,0.0005900348120542237
TP 12% / SL 6%,UZX,2025-09-23 10:00:20.163097+00:00,2.7359540744516213,3.064268563385816,2.5717968299845237,no_hit,,,-0.0809910351431058,2.713795299192238,-0.0809910351431058
TP 12% / SL 6%,WBETH,2025-09-23 10:00:20.163097+00:00,4523.004729349225,5065.765296871133,4251.624445588272,no_hit,,,-0.07411915725970797,4489.4805994671215,-0.07411915725970797
TP 12% / SL 6%,WEETH,2025-09-23 10:00:20.163097+00:00,4503.268573111907,5043.660801885337,4233.0724587251925,no_hit,,,-0.04935887041128545,4481.040948119163,-0.04935887041128545
TP 12% / SL 6%,WLFI,2025-09-23 10:00:20.163097+00:00,0.21288,0.23842560000000004,0.2001072,sl,2025-09-24 02:06:21.173045+00:00,0.197632,-0.6,0.195567613873244,0.0
TP 12% / SL 6%,ZETRIX,2025-09-23 10:00:20.163097+00:00,14.384535506349525,16.11067976711147,13.521463375968553,no_hit,,,-0.23284191013187916,14.0496032339837,-0.23284191013187916
TP 15% / SL 7.5%,ALGO,2025-09-23 10:00:20.163097+00:00,0.21305624905858864,0.24501468641737692,0.1970770303791945,no_hit,,,0.01993975833458364,0.21348107807037875,0.01993975833458364
TP 15% / SL 7.5%,APT,2025-09-23 10:00:20.163097+00:00,4.262954311006833,4.902397457657858,3.943232737681321,no_hit,,,0.02913050510847547,4.2753725122402315,0.02913050510847547
TP 15% / SL 7.5%,ARB,2025-09-23 10:00:20.163097+00:00,0.4360607052784293,0.5014698110701936,0.4033561523825471,no_hit,,,-0.06531341172119362,0.43321264404050086,-0.06531341172119362
TP 15% / SL 7.5%,BGB,2025-09-23 10:00:20.163097+00:00,5.144799814025732,5.916519786129592,4.758939827973802,no_hit,,,0.19280065431127896,5.243991891070203,0.19280065431127896
TP 15% / SL 7.5%,CBBTC,2025-09-23 10:00:20.163097+00:00,112760.1910500108,129674.21970751241,104303.17672126,no_hit,,,-0.08245827269027453,111830.38999178988,-0.08245827269027453
TP 15% / SL 7.5%,CNX,2025-09-23 10:00:20.163097+00:00,57.63531723012122,66.28061481463939,53.31266843786213,no_hit,,,-0.07731903712725466,57.18968650684553,-0.07731903712725466
TP 15% / SL 7.5%,DOGE,2025-09-23 10:00:20.163097+00:00,0.24011896802991672,0.2761368132344042,0.222110045427673,no_hit,,,-0.056854125964406435,0.2387537926244351,-0.056854125964406435
TP 15% / SL 7.5%,ETC,2025-09-23 10:00:20.163097+00:00,18.62549207712627,21.41931588869521,17.2285801713418,no_hit,,,0.13609949390848597,18.87898408167561,0.13609949390848597
TP 15% / SL 7.5%,FLR,2025-09-23 10:00:20.163097+00:00,0.02369964,0.027254585999999997,0.021922167000000003,no_hit,,,-0.07691256069712449,0.02351736,-0.07691256069712449
TP 15% / SL 7.5%,HBAR,2025-09-23 10:00:20.163097+00:00,0.22158655842908648,0.2548245421934494,0.204967566546905,no_hit,,,-0.07309963304635933,0.2199667688181693,-0.07309963304635933
TP 15% / SL 7.5%,ICP,2025-09-23 10:00:20.163097+00:00,4.3269519130929055,4.975994700056841,4.002430519610938,no_hit,,,-0.0028685943934585027,4.325710686093039,-0.0028685943934585027
TP 15% / SL 7.5%,INSURANCE,2025-09-23 10:00:20.163097+00:00,115.12340928096523,132.39192067311,106.48915358489285,no_hit,,,0.06044015523595499,115.81921695378863,0.06044015523595499
TP 15% / SL 7.5%,L1X,2025-09-23 10:00:20.163097+00:00,17.268180245387512,19.85840728219564,15.973066726983449,no_hit,,,-0.02559511408564648,17.223982141044292,-0.02559511408564648
TP 15% / SL 7.5%,LEO,2025-09-23 10:00:20.163097+00:00,9.484196231309511,10.906825666005936,8.772881513961298,no_hit,,,0.013071901480934392,9.496593879185664,0.013071901480934392
TP 15% / SL 7.5%,LINK,2025-09-23 10:00:20.163097+00:00,21.53569303431039,24.76604698945695,19.920516056737114,no_hit,,,0.05708337286903276,21.65862603385745,0.05708337286903276
TP 15% / SL 7.5%,LSETH,2025-09-23 10:00:20.163097+00:00,4530.787884457101,5210.406067125667,4190.978793122819,no_hit,,,-0.060170417355828495,4503.52594466125,-0.060170417355828495
TP 15% / SL 7.5%,MRS,2025-09-24 01:05:58.767496+00:00,19.818487540499998,22.791260671574996,18.3321009749625,tp,2025-09-24 03:06:44.293854+00:00,24.926195528309098,1.5,23.609454963738116,0.0
TP 15% / SL 7.5%,MYX,2025-09-23 10:00:20.163097+00:00,9.226760513332975,10.61077459033292,8.534753474833002,no_hit,,,-0.56596236977705,8.70456058878385,-0.56596236977705
TP 15% / SL 7.5%,NEAR,2025-09-23 10:00:20.163097+00:00,2.9659542541372454,3.410847392257832,2.743507685076952,no_hit,,,0.00956224254707925,2.9687903715334056,0.00956224254707925
TP 15% / SL 7.5%,OKB,2025-09-23 10:00:20.163097+00:00,183.56287434293898,211.0973054943798,169.79565876721855,no_hit,,,-0.16332852174098825,180.56476905164308,-0.16332852174098825
TP 15% / SL 7.5%,PENGU,2025-09-23 10:00:20.163097+00:00,0.03052663332236611,0.035105628320721026,0.028237135823188653,no_hit,,,-0.31652728575159433,0.02956038208349984,-0.31652728575159433
TP 15% / SL 7.5%,PEPE,2025-09-23 10:00:20.163097+00:00,9.621446700679396e-06,1.1064663705781304e-05,8.899838198128441e-06,no_hit,,,0.00026090587485560893,9.621697729876278e-06,0.00026090587485560893
TP 15% / SL 7.5%,POL,2025-09-23 10:00:20.163097+00:00,0.2269432786663184,0.2609847704662661,0.2099225327663445,no_hit,,,-0.12118951113249489,0.22419296416668072,-0.12118951113249489
TP 15% / SL 7.5%,PUMP,2025-09-23 10:00:20.163097+00:00,0.00562369,0.006467243499999999,0.00520191325,no_hit,,,0.4150833349633437,0.00585712,0.4150833349633437
TP 15% / SL 7.5%,RYO,2025-09-23 10:00:20.163097+00:00,6.675132195507821,7.676402024833994,6.174497280844735,no_hit,,,0.04679738631223236,6.706370069511661,0.04679738631223236
TP 15% / SL 7.5%,SEI,2025-09-23 10:00:20.163097+00:00,0.28846148829519425,0.33173071153947337,0.2668268766730547,no_hit,,,0.07108507377353754,0.2905120189128231,0.07108507377353754
TP 15% / SL 7.5%,SHIB,2025-09-23 10:00:20.163097+00:00,1.2088276419813053e-05,1.3901517882785009e-05,1.1181655688327074e-05,no_hit,,,0.020755383686762024,1.2113366101333538e-05,0.020755383686762024
TP 15% / SL 7.5%,STETH,2025-09-23 10:00:20.163097+00:00,4185.830180880786,4813.704708012904,3871.8929173147276,no_hit,,,-0.05622793418306282,4162.294122489582,-0.05622793418306282
TP 15% / SL 7.5%,SUI,2025-09-23 10:00:20.163097+00:00,3.3636717545544768,3.868222517737648,3.1113963729628913,no_hit,,,-0.07669847811978907,3.337872904107592,-0.07669847811978907
TP 15% / SL 7.5%,SUSDE,2025-09-23 10:00:20.163097+00:00,1.1973819426883159,1.3769892340915633,1.1075782969866923,no_hit,,,-0.010205055550675343,1.196160007764265,-0.010205055550675343
TP 15% / SL 7.5%,SUSDS,2025-09-23 10:00:20.163097+00:00,1.068,1.2282,0.9879000000000001,no_hit,,,0.05617977528089893,1.074,0.05617977528089893
TP 15% / SL 7.5%,T99,2025-09-23 10:00:20.163097+00:00,0.16970172501119615,0.19515698376287557,0.15697409563535644,no_hit,,,-0.009154026610780306,0.16954637960053137,-0.009154026610780306
TP 15% / SL 7.5%,TAO,2025-09-23 10:00:20.163097+00:00,316.73600504439395,364.246405801053,292.98080466606444,no_hit,,,-0.22555293006253777,309.59193164498737,-0.22555293006253777
TP 15% / SL 7.5%,UNI,2025-09-23 10:00:20.163097+00:00,8.204094226053533,9.434708359961562,7.588787159099518,no_hit,,,-0.17050734537649315,8.064208393283232,-0.17050734537649315
TP 15% / SL 7.5%,USDTB,2025-09-23 10:00:20.163097+00:00,0.999941,1.14993215,0.924945425,no_hit,,,0.0005900348120542237,1.0,0.0005900348120542237
TP 15% / SL 7.5%,UZX,2025-09-23 10:00:20.163097+00:00,2.7359540744516213,3.1463471856193643,2.53075751886775,no_hit,,,-0.0809910351431058,2.713795299192238,-0.0809910351431058
TP 15% / SL 7.5%,WBETH,2025-09-23 10:00:20.163097+00:00,4523.004729349225,5201.455438751609,4183.779374648034,no_hit,,,-0.07411915725970797,4489.4805994671215,-0.07411915725970797
TP 15% / SL 7.5%,WEETH,2025-09-23 10:00:20.163097+00:00,4503.268573111907,5178.758859078693,4165.5234301285145,no_hit,,,-0.04935887041128545,4481.040948119163,-0.04935887041128545
TP 15% / SL 7.5%,WLFI,2025-09-23 10:00:20.163097+00:00,0.21288,0.244812,0.19691400000000003,sl,2025-09-24 06:07:54.984407+00:00,0.195567613873244,-0.75,0.195567613873244,0.0
TP 15% / SL 7.5%,ZETRIX,2025-09-23 10:00:20.163097+00:00,14.384535506349525,16.542215832301952,13.305695343373312,no_hit,,,-0.23284191013187916,14.0496032339837,-0.23284191013187916
